filename,label
022738c9-99d6-4aa5-85e8-e3c2b09aa823.jpg,lemon
0228defc-9715-464e-b81a-2bc3bd0262af.jpg,taro
022e1bc9-3e76-426a-ac1c-4168b075a4ad.jpg,longan
0234fe31-602d-47fb-99cc-ffd6e03e3014.jpg,litchi
0239afc2-900c-4e53-a172-8bd78546b6c4.jpg,papaya
024d2da6-8d1f-4570-8fd9-8e68d60334a5.jpg,greenhouse
02526a81-5d02-4271-ac13-ea81b585b1cc.jpg,redbeans
02600ce6-1f49-4f2f-819d-3cd3d9ed64cf.jpg,betel
0267df04-c3f0-41a2-b569-8aa1bebeb15b.jpg,papaya
0267f51c-8197-44f6-8fec-119a151f9df0.jpg,sunhemp
02714f05-9164-47c7-b9e0-85130751c255.jpg,pennisetum
0277defa-0c0c-460d-bf3a-265a1f8429da.jpg,pear
027ac400-5e84-4d41-8dae-6f50b05e0d78.jpg,tea
028200a5-c5f4-49df-835d-ec626b2dc3c3.jpg,passionfruit
02836af1-acaa-4104-8765-290359f6aa6b.jpg,loofah
0287bfad-c890-452c-b0e3-d1038cfedff0.jpg,longan
028da4b1-5013-47a1-a65a-3c46793be8e1.jpg,sunhemp
029d032f-dd63-4f61-8fbf-08384e38c77b.jpg,sunhemp
02a00d9a-09a3-4ace-8175-dd02932162d1.jpg,tea
02a296b2-cfa4-4295-909f-f43a54252a27.jpg,waterbamboo
02b8ee3c-db9e-44f7-8ca1-47fc4e4b1639.jpg,papaya
02bbbca9-6ad4-4066-95ac-5c620611aba2.jpg,kale
02bbe017-e82f-4e32-b842-07bc537837ac.jpg,asparagus
02bd8bba-beb4-4fbe-a5c1-88ac1c040fe5.jpg,pennisetum
02c65157-ee42-46bf-abbb-13da98990ea1.jpg,betel
02c9ee1b-64ab-413e-9480-95008dc07268.jpg,lemon
02cced57-d367-4b14-b9b2-5f02c4c6fff2.jpg,bambooshoots
02ceb3c6-e279-4d66-a00f-c17d028baf35.jpg,kale
02d01a4f-1d55-4db0-a459-826016964359.jpg,broccoli
02d388de-30a9-4403-9264-3418b6fd250d.jpg,chinesecabbage
02d4fdb6-bd3a-44d6-af7d-1f709c776b4a.jpg,broccoli
02e2dfdf-bfb1-44cf-a9fa-a6901bd507c6.jpg,betel
02e8e08d-4584-4881-ab3a-75f7297c8273.jpg,soybeans
02f3953f-3ff9-4106-88b2-682721e040ab.jpg,bambooshoots
02f78d8a-45ee-495c-89e2-cdd469755491.jpg,bambooshoots
0315f415-9a1f-47fc-8c97-8a21b703a105.jpg,greenhouse
0328a7e3-4b62-4e87-8ada-ebb65c12eb82.jpg,broccoli
0328f530-4751-4e2f-88d3-b4f0785e19af.jpg,others
032ba6fd-ab93-4388-acab-11d7a7ab01e7.jpg,pear
033005e5-fb60-43ed-8e96-deb6f7d0137f.jpg,passionfruit
033a8cf9-778f-465a-9d75-6672b334c064.jpg,bambooshoots
033e342a-c607-4215-94c1-d2c189c23f8e.jpg,longan
0343f7ab-8dcd-4441-a975-7530f1b0aacc.jpg,sunhemp
034a6468-08f1-4838-860b-16d3dd307436.jpg,chinesecabbage
035a052d-6776-4567-b2dc-8f34721fb230.jpg,others
035cf1f8-8ae4-4592-92a4-cfe97a5e2bf2.jpg,soybeans
035eb52a-5f8a-4b53-a31b-770600104c68.jpg,soybeans
0361bf4c-4eed-414f-970d-8fada8c1b811.jpg,pear
0361f4d1-5bc5-4c18-8144-a631455a33c2.jpg,asparagus
03694fe0-c196-40b0-8b15-c964b6d99326.jpg,redbeans
03709bae-c5b3-4b15-bd02-191de22b2b62.jpg,waterbamboo
03761d41-c45d-4bc9-aa20-d70464d37fa5.jpg,lemon
0381233b-45a3-4a52-ac3a-e6a5b3a8e8a7.jpg,longan
038417ff-35e6-4b5f-8ab3-508f5fc6c345.jpg,roseapple
0385e41a-fc9c-4583-b9e4-d507d5baeabf.jpg,greenhouse
03887256-e2ff-44b0-83b7-a7ab783d2877.jpg,litchi
038e2d10-cee3-4361-89c8-4b80831300bb.jpg,taro
0392171c-fb2d-4cde-b663-bee86d257b43.jpg,sunhemp
0393f62e-10de-41af-b0b4-06a4a10a579c.jpg,soybeans
03978d5c-7e1a-4139-9016-8aed0d7cb32c.jpg,betel
039d970c-9ae0-49c0-989c-ea9cbb9e7d32.jpg,pear
039f262e-042a-4e88-ad2c-b4e2b861e513.jpg,cauliflower
03a0a028-e363-4f34-a455-24b05b5cd805.jpg,sunhemp
03a157b1-5550-4ee8-8e28-adda5d463970.jpg,others
03aa23c2-2b9f-4ff4-8a4f-c94c9cdf123f.jpg,bambooshoots
03ac69b9-6ae8-4742-a24e-f57a25a9b651.jpg,loofah
03aeabbd-c894-4f4c-8d92-8f68c6055ed6.jpg,lettuce
03b13355-1a98-4013-8fd6-e64b5f8a3af9.jpg,sunhemp
03b53eeb-849d-452b-aaef-3d6d3b3e62c0.jpg,papaya
03bcbc89-99f2-4e30-993d-20c36bb0aa48.jpg,lettuce
03c1656d-0699-4246-a9ee-7172b794c5b7.jpg,pennisetum
03c19c3f-d63c-4f16-814d-dea576e0392a.jpg,cauliflower
03c3b61d-a7fd-483a-87fe-405881da7714.jpg,chinesechives
03c9d8ee-d3a7-477b-9739-6f26d12939dd.jpg,lemon
03cf2a56-d135-4552-a5ae-35e88523aa8e.jpg,loofah
03d33545-74ba-4a50-a32a-4bb6b317c6d2.jpg,chinesecabbage
03daa302-1043-481d-869c-9a2d4cb329e2.jpg,grape
03df416d-0dd2-4e57-aa41-8714d0d2c3cd.jpg,tea
03e05bb0-0f07-4dd0-8d11-633851d2bdcf.jpg,tea
03e1280f-01e3-4374-9464-042c81a23180.jpg,passionfruit
03ec0d22-51e3-494e-8fa4-12732dd5ffc4.jpg,papaya
03edd80e-ee83-4347-a452-a0d9ebbf9b1c.jpg,greenonion
03f02084-172c-4194-aeee-b9542acbcea5.jpg,longan
03f28296-a627-40ef-b56b-567e9f19f3b1.jpg,asparagus
03f8bbdc-0410-4b4f-a9df-0ca1b9a809ce.jpg,pennisetum
03fc1158-bee3-4530-bad8-20d13cdfa082.jpg,longan
03fd3b10-1755-440f-9e8e-8dbbb6a6b57b.jpg,betel
03ffe4a2-b988-44d0-a1cd-da47000af588.jpg,soybeans
04077832-5775-4672-a11a-4dc31aa4bed1.jpg,pennisetum
040e8f89-5063-4f97-b31d-be672e603210.jpg,others
0410b676-d599-4003-95e0-09bc8a376e50.jpg,pennisetum
0414d565-3241-446e-a50c-309513875e82.jpg,waterbamboo
0415a5ba-34a5-4cd9-aadb-894fddb31ed2.jpg,greenonion
04164a8e-74cb-46c6-a31b-da50dfcfd85b.jpg,litchi
041c216b-4ab1-45c1-8361-5f57f8f7c5be.jpg,grape
041c56b5-a33d-448a-8d22-599ac9cdde04.jpg,mango
042a0018-e072-44ad-8056-31ee7483ee5a.jpg,others
042f0517-35e0-40de-a53b-1be8ad9fe344.jpg,greenhouse
042f670c-9f9d-47a6-a74c-e4517db5c409.jpg,waterbamboo
04325153-6820-4fd7-98ec-b4486665afac.jpg,asparagus
043dd36c-65d5-4863-9a55-b6364ebe7009.jpg,tea
04408a67-6aa9-40ff-b4c8-fad268260cd7.jpg,papaya
04455de9-714d-498b-9bbd-c572b53e3b73.jpg,sunhemp
0446280e-3795-40ec-a393-849b6b2daf10.jpg,kale
044bea7d-befc-48f6-8083-4c5d373753b7.jpg,chinesechives
044fbe4f-9d24-418d-a950-e93ebead5822.jpg,others
04574f02-0aab-4696-ae1c-57b490c64185.jpg,lemon
045a050d-c873-4b7a-8b7c-91e5431fe43b.jpg,soybeans
045a977e-6d83-4476-98c4-09dafa36cc85.jpg,cauliflower
045d92e4-c41e-4b35-af98-a4dfa19dc7ce.jpg,kale
04692dd0-5336-4693-97e8-a0d1556f7899.jpg,mango
0471590f-418e-4b13-88a4-7b55f9c58f69.jpg,sesbania
0473e0af-39a0-4c91-a762-dae6b4f2e885.jpg,papaya
04743f3a-13ee-4f33-86e1-f6283d985ad2.jpg,soybeans
04754f65-7104-4a29-aa4e-3099b235c068.jpg,pear
047af45a-b9a2-48b8-af81-24238de1e0e7.jpg,kale
047b58a5-845c-4542-8af5-d0997d5a82a9.jpg,waterbamboo
0485d845-4371-4650-9bfd-da26b58c5f88.jpg,papaya
04889677-a909-4530-9ea3-2adc6d92cf32.jpg,greenonion
04890209-359e-4c61-95bc-7641b048dd52.jpg,sweetpotato
049096b7-4b31-4703-85d5-86062c7df005.jpg,bambooshoots
0497e728-0f8c-4559-832a-c1b90ae7370a.jpg,custardapple
04a4724d-1e43-43ae-a59e-bb6df13541fd.jpg,greenhouse
04c32244-96fe-4308-af7e-6e251b13a082.jpg,sweetpotato
04c467be-9fad-4598-b031-7a80824fbe31.jpg,lemon
04d3f2c4-9e74-4105-94ba-a1c7a0af7f79.jpg,asparagus
04d97f99-bc31-43ca-b4b5-0bb7990beb99.jpg,waterbamboo
04e2a413-0f7a-4198-bcd6-bbdd8bb293c3.jpg,papaya
04ea25a7-3cad-49ab-a864-1c4faf537fcc.jpg,longan
04edebb8-b0d4-4c12-ae9d-45e4ce6192a2.jpg,lemon
04f0cb43-7ba7-45d1-996c-91f7e3cdbce1.jpg,onion
04f0eb9d-3a1b-481c-aea0-a27a9c137bc7.jpg,asparagus
04ff633f-4bf3-434a-a477-e73458e6eff5.jpg,lettuce
05001af6-f9c7-4e51-bc9a-65c7ae2bdddf.jpg,pear
0516d729-9bb6-4cad-a070-5d65ee9c7dd3.jpg,others
05193b1c-0b88-4d7f-8bf2-cd0be4f3399f.jpg,loofah
051a990b-04d7-4558-97b6-54e49b6e8254.jpg,custardapple
05203bcf-375a-4c1d-8c4f-991ac0edf308.jpg,kale
052098e7-8ea3-4862-a8be-60060de59b2f.jpg,mango
05234b4b-675e-4bcb-bc46-9790f704e634.jpg,sunhemp
0528bb15-0829-4c52-9932-32a8b5d7617b.jpg,asparagus
052a0256-7dae-4400-be38-2c010c97a67a.jpg,taro
05340349-cf04-460b-bb49-ca7817c6d19e.jpg,custardapple
0534ead7-23c7-4932-a731-6fcd47d902b5.jpg,bambooshoots
053cb52b-68f4-4697-af3e-aca9fd55700d.jpg,sunhemp
054112c6-a49d-4349-a795-191ddc72d86e.jpg,kale
054d559b-2f21-4a4d-b88c-31cead564220.jpg,asparagus
054fae62-0268-4eed-bda3-59d2a181480c.jpg,longan
05513a78-e88b-4859-8adc-d5ed3b530fb1.jpg,betel
0551ce89-c459-40db-9334-21f8c6e7318d.jpg,longan
05537a59-5943-4bef-a812-93a7841f5803.jpg,onion
05592eab-a21b-445d-becf-f141e6e5dbd3.jpg,passionfruit
055a969b-a4aa-4463-9247-14d92de22116.jpg,longan
055abc73-49b3-4dd3-9b41-a11a1632019e.jpg,custardapple
055bbf8b-f462-4f56-8eb4-1951dbb57750.jpg,broccoli
05602b79-438a-4490-acf3-49b39f6bc4d8.jpg,grape
0564b6c3-bb59-464a-8c6d-274befebc479.jpg,onion
056957a4-d8e6-4b1b-82a0-fa2f30614c41.jpg,broccoli
056dcfbf-5859-497a-afaa-96c751190c04.jpg,litchi
056ef36f-0228-4e94-ba77-9c8c57b15fbd.jpg,grape
056f6e34-40de-4bf1-a1b9-7234e0ac05b3.jpg,onion
057ad6b5-2739-4b09-95d5-72a6ae9b517b.jpg,soybeans
057ee5fa-d0ec-4919-ab62-d52b2c041875.jpg,betel
05827c91-20d3-45cb-865a-c829bf023afe.jpg,taro
0587ff7f-a755-4591-bf82-23b2fab80230.jpg,waterbamboo
058a6cfe-c19b-4160-97ec-0db818b48daa.jpg,betel
05983519-05a6-4a20-8608-fceab4fcc8b4.jpg,others
059b89e1-80c1-43a4-be36-cc911dc440f9.jpg,greenhouse
05a396f4-c457-4ab8-9d4e-a23e5e0bf75f.jpg,soybeans
05a53f10-a9e8-49e4-9afc-99364105da55.jpg,lettuce
05b35789-a8df-4051-b001-c7198b1ebb4a.jpg,others
05ba6a3f-676a-4b01-9a97-5e896eecec90.jpg,grape
05c3c3a7-edba-4eda-b164-ea1f2cccfa60.jpg,mango
05ce349a-c6e0-4913-b4b7-94635be6cd89.jpg,roseapple
05cea3e2-2b18-4c19-9b7e-4bebd7db48c6.jpg,sunhemp
05dea526-736b-4b06-a81f-2d4b446d0152.jpg,taro
05df2356-1a9e-489c-866a-02834a8315e7.jpg,grape
05e42663-2a72-40d4-9d45-d913e7e8727e.jpg,chinesechives
05f73f53-230a-4f14-a21d-4559c9c2e2f8.jpg,lemon
05fc25c0-be0c-42de-b5b3-09a20ad4355d.jpg,grape
06054ead-6f71-4fc2-ae32-59f67e5beacd.jpg,chinesechives
0617b7b5-e330-472c-b6e3-d2bde96c1a53.jpg,cauliflower
0619bf52-5724-45dd-a0a2-92fb1558a749.jpg,soybeans
061ca7ff-70d4-4275-b7b2-30300cd4e3bf.jpg,cauliflower
0621b0d3-6a24-4e91-967b-09897c308ef4.jpg,longan
06251fb8-b127-40c9-bc43-cbbb2a8599c3.jpg,grape
063c050c-3526-4888-846a-1eb69e26e5f3.jpg,sunhemp
0640b70d-4d09-4dba-90e1-150622d75ed9.jpg,lettuce
064adff0-7858-4041-b136-e6cc4b5e3e63.jpg,broccoli
0665166c-aaf7-4b35-a4e0-f8a379efd72f.jpg,longan
0667a111-92c3-4236-98e0-20affd8bd7c6.jpg,litchi
0669a507-e054-4531-bb1d-a11bf0b87966.jpg,bambooshoots
066dad3e-3318-4fe4-bcb6-6967541ff010.jpg,pennisetum
066ddfc5-0e8a-457a-bbdf-5840d0eda128.jpg,greenhouse
0680297f-a705-441e-8698-0547e7987376.jpg,others
0684f295-a855-4a08-a8e0-ad69ed50d0e7.jpg,waterbamboo
0689488e-29d4-4750-8d2e-ce1cae85ce6f.jpg,pennisetum
068ba311-737c-4860-9fe7-c369cce6453d.jpg,passionfruit
068c264b-77b9-47c1-962c-956f0e18db85.jpg,redbeans
068e492b-c656-4d5c-baf9-04cee1304966.jpg,betel
0692dbd2-0df1-43f0-959e-294e5576cbae.jpg,sesbania
0694063a-eb4f-4735-af97-915e4cb15a47.jpg,greenonion
06a56ce0-625a-42a0-aeac-f1aeb90e66f6.jpg,passionfruit
06a9496a-8be7-4819-a1c0-636d8a7685f1.jpg,bambooshoots
06a9fd07-3fc2-44cf-ac8c-37a800620c42.jpg,tea
06ac28bf-ae5d-4a6b-9a3e-d084da4f0604.jpg,taro
06b2e58a-a650-4dce-b7b4-7e4dbb0baf80.jpg,chinesecabbage
06b65af4-afe6-4b39-b35c-66f58420ca67.jpg,papaya
06b755bb-3e2c-484a-b789-8eb45a9f0c2d.jpg,onion
06b965d0-38e2-4967-a013-6accd9c3a0ef.jpg,tea
06d34355-2a16-4382-9ab5-98e1dc447e3a.jpg,mango
06d9a816-5dd4-4fc2-8ea1-14f7d10e2e17.jpg,redbeans
06dbebd5-4047-48f0-bb06-45f8575e60ea.jpg,pear
06e85b8f-43cc-46c9-b5f1-15a2448219da.jpg,greenonion
06eda21c-1042-4e1a-9e6d-a067159628c0.jpg,loofah
06efdd56-1edf-4652-ac61-deb46f15da95.jpg,waterbamboo
06f32e32-7b7d-4afa-8279-962bd027499e.jpg,lettuce
06f45986-50d7-4489-adad-383e882594c0.jpg,mango
06fa24fa-bd8f-4d7e-b745-c1aa529e854e.jpg,bambooshoots
06fc7a61-3d05-4885-bcf0-56f1f6ecdc27.jpg,passionfruit
06fcfdc4-d922-4776-888a-6c0fc4ce53b2.jpg,pear
06fe0973-e847-4639-a713-b762bd605371.jpg,grape
07029c49-b38d-4b04-98fd-1db60a43e773.jpg,taro
0702e09a-4daf-47e7-84de-c9eac0c1216d.jpg,pear
07039359-77bf-4323-a551-2dd38a78e214.jpg,greenonion
070986ae-a953-44e7-a957-d34b68555687.jpg,mango
070e5f26-6b5c-4d89-b01b-74c609473598.jpg,chinesechives
0730ab30-fc7d-4ca6-a1fb-7bdf12e38b57.jpg,lemon
0732f8ed-7d60-47f4-aab0-4dfac3a09334.jpg,passionfruit
073656ae-0970-4f29-ac2d-0d28111df025.jpg,waterbamboo
0737adc2-0e32-4c6a-b71d-e70616c8d573.jpg,sunhemp
074353a7-412d-4023-85d3-f13681e9475c.jpg,bambooshoots
0746d1bf-aaa0-4150-ac1f-7405b03f5137.jpg,sweetpotato
074a4e39-f201-4075-82d8-df633cd6241e.jpg,tea
0752237d-d598-4298-8b79-32edd6d7f87d.jpg,mango
075cd856-75e9-4177-a30d-421fea59f75a.jpg,mango
075f662c-86b9-4b18-9d1d-4cbdbcae035a.jpg,others
0760149e-64f6-4dbe-a80e-1767a04fec0c.jpg,greenhouse
0761849a-c938-45ed-a483-3998584c2504.jpg,chinesechives
07633e33-c1b0-457f-b826-bcb84d11a7cb.jpg,longan
07657926-43b5-4845-9a31-3b6e901ee392.jpg,litchi
0766060d-0942-46a5-9340-d0a55c653496.jpg,grape
0766abc6-35d8-44d2-a34f-176334e1e6a1.jpg,loofah
076deb1e-bfb9-4ffb-956a-59e3a9471d33.jpg,betel
0771f3f3-2938-4ceb-9033-ed68edc05d9c.jpg,cauliflower
07732c9b-f177-4f2f-bdbf-006d877aca3c.jpg,broccoli
07743bf5-5a0b-4981-b61c-48ad19c0304b.jpg,pear
07753519-4cc1-48bc-b64a-05cbb618b2da.jpg,waterbamboo
07842d5e-0fa8-4786-be0d-df0754aed379.jpg,asparagus
0787b58f-b231-4ed2-b273-88f084229d0a.jpg,lemon
078a689c-bbc2-4808-b1db-cb61cd52a5a2.jpg,bambooshoots
078d5363-eff0-4ac9-90ec-299ad59831cf.jpg,loofah
0793af24-770a-4a2f-a301-8fa6d7ac9d19.jpg,chinesecabbage
0799ea7c-964a-45a7-9414-aee45835aaea.jpg,asparagus
079dae71-0d32-43ab-8477-a48dd155c01c.jpg,broccoli
079e5c80-1fcb-421b-b899-3423566be9e9.jpg,papaya
079f3290-e985-41ee-aee2-d07b8a9ade3d.jpg,passionfruit
07aaa036-1077-493c-abd5-004d8a0e9993.jpg,waterbamboo
07ae9a8f-a7e4-4740-a53c-65971965c8ed.jpg,bambooshoots
07b35fe7-21ca-47b5-9fdd-970b34a11a31.jpg,longan
07bf4bb5-0d48-40e8-9ecf-470a1a06c15f.jpg,redbeans
07c29d74-75cc-4b4a-bebe-16db5fd3412c.jpg,cauliflower
07ca021c-4f89-41cd-a61c-98ab035be23a.jpg,lemon
07cc4ce0-4ed9-4521-8684-dfb0e5c655ab.jpg,greenonion
07d9d40c-530b-4877-b6cd-c0d2f6a1ae1a.jpg,papaya
07da1869-3a0f-4bf5-af8f-c45feb455794.jpg,custardapple
07e2c34a-e9f2-4db7-a048-f504cf682f9b.jpg,mango
07e3eae2-2277-427b-a986-5b1a71ad3211.jpg,lemon
07e6c25c-3b52-4c6c-abf7-8bb551d555c0.jpg,kale
07f3a0f6-a5e0-434e-8f6c-b16f3af32d9b.jpg,taro
0803068f-b0d2-439a-8156-f016f3ec11ae.jpg,sweetpotato
080ae468-5797-4060-bf61-c07daf91803a.jpg,taro
0811bb19-8dfd-4d56-aac8-c900f8747f4e.jpg,pennisetum
081358af-b6d7-4e31-a21e-2f2c369428bc.jpg,soybeans
0821cafc-9dfc-4fa8-9bb6-33984d49cb29.jpg,kale
082af052-6c3f-48cf-9d2a-c32ee3af2d4b.jpg,broccoli
082e0007-a2e7-4d43-847f-65772b180537.jpg,longan
082f4217-e442-4bb8-a3cb-37340557727b.jpg,grape
08349aaa-5725-467c-9739-ab13c6a4aa75.jpg,mango
0835e024-43a5-4591-aea7-eaae7d7b7541.jpg,betel
08377a9a-a223-48f6-8f70-50d2091ac018.jpg,others
083aab18-4343-407e-a8a1-0674f93c01eb.jpg,sweetpotato
083ab2e6-f3fe-4acb-83ac-32ad58af0eef.jpg,waterbamboo
084639f3-8dbe-4295-81e1-faf5414fbeb9.jpg,litchi
084b1690-8f16-4876-837e-beafd2ec4867.jpg,sesbania
084cf307-b571-428b-bc06-c2a58b1eeb5a.jpg,sesbania
0850e3c3-6cbe-42dd-bc94-94d1668342be.jpg,grape
0852e3b0-2153-4825-bb59-905cd64fd06c.jpg,roseapple
08572072-c2f4-479b-a8f8-adb405e38da8.jpg,greenonion
0858492b-24e1-4158-84cb-ae7b19e1d8c0.jpg,cauliflower
085d2b50-364e-426b-84ce-36a892697dd0.jpg,grape
0862999e-cd68-4304-b1b8-3a2667c3b88f.jpg,sesbania
08662b2d-c49b-4679-a081-6a80602448b0.jpg,soybeans
0866c587-a243-4972-837f-6dd9687b2fb9.jpg,roseapple
0866c7c1-b330-412f-a165-81022b158570.jpg,betel
086ca929-2c6e-443c-b982-ef23028d34c9.jpg,litchi
08716dd6-10ae-4dc6-a83c-e1298fc68687.jpg,bambooshoots
087a52f4-8164-4f2c-a865-5664491be4a7.jpg,grape
088879da-b272-419d-ac03-c4d5a498cefd.jpg,custardapple
0888ce71-4d31-4ee4-9e98-d713d27d1fb4.jpg,sweetpotato
08a5ae6d-250f-4c2d-a189-2c12ecffd490.jpg,bambooshoots
08a9b173-88a0-42b3-b5a6-b90b2fa130e7.jpg,sweetpotato
08aa7e9e-6e82-45ff-9cfe-1a58febeed08.jpg,greenonion
08b649c0-91f7-449e-a31a-5c845adaf7b0.jpg,kale
08b78dbe-a0fc-4da1-a82e-355debc90bd1.jpg,redbeans
08b82def-b02d-4321-bf92-17ae37019921.jpg,kale
08bf4c66-973b-4529-8c38-a8d1958ca89f.jpg,chinesechives
08c29563-0947-4fb9-940f-c1a9c0a70bd7.jpg,onion
